npi	nppes_provider_gender	specialty_description	medicare_prvdr_enroll_status	total_claim_count	total_30_day_fill_count	total_drug_cost	total_day_supply	bene_count	ge65_suppress_flag	total_claim_count_ge65	total_30_day_fill_count_ge65	total_drug_cost_ge65	total_day_supply_ge65	bene_count_ge65_suppress_flag	bene_count_ge65	brand_suppress_flag	brand_claim_count	brand_drug_cost	generic_suppress_flag	generic_claim_count	generic_drug_cost	other_suppress_flag	other_claim_count	other_drug_cost	mapd_suppress_flag	mapd_claim_count	mapd_drug_cost	pdp_suppress_flag	pdp_claim_count	pdp_drug_cost	lis_suppress_flag	lis_claim_count	lis_drug_cost	nonlis_suppress_flag	nonlis_claim_count	nonlis_drug_cost	opioid_claim_count	opioid_drug_cost	opioid_day_supply	opioid_bene_count	opioid_prescriber_rate	la_opioid_claim_count	la_opioid_drug_cost	la_opioid_day_supply	la_opioid_bene_count	la_opioid_prescriber_rate	antibiotic_claim_count	antibiotic_drug_cost	antibiotic_bene_count	antipsych_ge65_suppress_flag	antipsych_claim_count_ge65	antipsych_drug_cost_ge65	antipsych_bene_ge65_suppress_flg	antipsych_bene_count_ge65	average_age_of_beneficiaries	beneficiary_female_count	beneficiary_male_count	beneficiary_nondual_count	beneficiary_dual_count	beneficiary_average_risk_score	EXCLYear	REINYear	excl_type	exclusion_flag	country	state	nppes_credentials	total_30_day_per_claim	drug_cost_per_claim	day_supply_per_claim	female_count	male_count	nondual_count	dual_count
1548226566	F	Physician Assistant	E	271.0	274.4	5136.24	4137.0	190.0	not_suppressed	243.0	246.4	4651.43	3886.0	not_suppressed	173.0	not_suppressed	25.0	2528.53	not_suppressed	246.0	2607.71	not_suppressed	0.0	0.0	not_suppressed	136.0	1959.63	not_suppressed	135.0	3176.61	not_suppressed	68.0	1134.66	not_suppressed	203.0	4001.58	25.0	110.71	91.0	25.0	9.23	0.0	0.0	0.0	0.0	0.0	82.0	741.05	75.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	127.0	63.0	148.0	42.0	2.0513				0	US	AZ	Physican Assistant	1.0125461254612544	18.95291512915129	15.265682656826568	not suppressed	not suppressed	not suppressed	not suppressed
1346556164	F	Nurse	E	1226.0	2132.8	76681.55	58312.0	151.0	not_suppressed	982.0	1775.4333333	48772.29	48604.0	not_suppressed	121.0	counter suppressed	146.0	17122.3	not_suppressed	1075.0	25504.56	suppressed	5.0	0.0	not_suppressed	370.0	29492.31	not_suppressed	856.0	47189.24	not_suppressed	412.0	46408.94	not_suppressed	814.0	30272.61	30.0	280.67	549.0	15.0	2.45	0.0	0.0	0.0	0.0	0.0	92.0	1189.89	68.0	not suppressed	13.0	1891.42	suppressed	5.0	69.0	151.0	0.0	115.0	36.0	0.9054				0	US	IN	Nurse	1.739641109298532	62.546125611745516	47.56280587275693	not suppressed	not suppressed	not suppressed	not suppressed
1265526222	M	Emergency Medicine	E	62.0	62.0	564.06	390.0	49.0	counter suppressed	57.0	306.0	13928.695	6920.0	counter suppressed	44.0	suppressed	5.0	17122.3	counter suppressed	57.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	21.0	77.02	not_suppressed	41.0	487.04	not_suppressed	17.0	247.48	not_suppressed	45.0	316.58	20.0	66.79	46.0	20.0	32.26	0.0	0.0	0.0	0.0	0.0	15.0	166.03	13.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	31.0	18.0	37.0	12.0	1.4848				0	US	IN	Medical Doctor	1.0	9.097741935483871	6.290322580645161	not suppressed	not suppressed	not suppressed	not suppressed
1588989966	F	Internal Medicine	E	133.0	152.8	65577.74	3723.0	31.0	counter suppressed	128.0	306.0	13928.695	6920.0	counter suppressed	26.0	not_suppressed	58.0	63114.54	not_suppressed	75.0	2463.2	not_suppressed	0.0	0.0	not_suppressed	26.0	43989.98	not_suppressed	107.0	21587.76	not_suppressed	25.0	4987.22	not_suppressed	108.0	60590.52	22.0	720.69	578.0	5.0	16.54	5.0	0.0	0.0	5.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	19.0	12.0	89.0	40.0	2.4689				0	US	TX	Medical Doctor	1.148872180451128	493.0657142857143	27.992481203007518	not suppressed	not suppressed	suppressed	suppressed
1285661744	F	Nurse	E	38.0	46.0	1150.43	900.0	19.0	counter suppressed	33.0	306.0	13928.695	6920.0	counter suppressed	14.0	suppressed	5.0	17122.3	counter suppressed	33.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	19.0	360.32	not_suppressed	19.0	790.11	suppressed	5.0	7822.22	counter suppressed	33.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	166.06	11.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	73.0	47.0	89.0	40.0	1.3421				0	US	WA	Nurse	1.2105263157894737	30.274473684210527	23.68421052631579	suppressed	suppressed	suppressed	suppressed
1952838732	F	Nurse	E	21.0	24.0	956.83	503.0	14.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	16.0	8144.09	not_suppressed	0.0	0.0	counter suppressed	16.0	5038.525	suppressed	5.0	11189.15	counter suppressed	16.0	7822.22	suppressed	5.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	64.0	73.0	47.0	89.0	40.0	1.8916				0	US	NY	Nurse	1.1428571428571428	45.56333333333333	23.952380952380953	suppressed	suppressed	suppressed	suppressed
1609085869	M	Dentist	N	22.0	22.0	116.29	249.0	16.0	not_suppressed	22.0	22.0	116.29	249.0	not_suppressed	16.0	not_suppressed	0.0	0.0	counter suppressed	17.0	8144.09	suppressed	5.0	0.0	suppressed	5.0	5038.525	counter suppressed	17.0	11189.15	not_suppressed	0.0	0.0	not_suppressed	22.0	116.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	47.13	12.0	not suppressed	0.0	0.0	not suppressed	0.0	80.0	73.0	47.0	16.0	0.0	1.1734				0	US	NY	Dentist/DDS	1.0	5.285909090909091	11.318181818181818	suppressed	suppressed	not suppressed	not suppressed
1669640827	F	Physician Assistant	E	256.0	270.0	95667.22	6286.0	136.0	not_suppressed	208.0	222.0	70701.69	5046.0	not_suppressed	119.0	not_suppressed	37.0	87094.44	not_suppressed	219.0	8572.78	not_suppressed	0.0	0.0	not_suppressed	42.0	48370.05	not_suppressed	214.0	47297.17	not_suppressed	54.0	11641.05	not_suppressed	202.0	84026.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	641.3	18.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	67.0	69.0	116.0	20.0	1.0422				0	US	CA	Physican Assistant	1.0546875	373.700078125	24.5546875	not suppressed	not suppressed	not suppressed	not suppressed
1215044599	F	Dentist	N	90.0	90.0	631.32	654.0	56.0	counter suppressed	85.0	306.0	13928.695	6920.0	counter suppressed	51.0	suppressed	5.0	17122.3	counter suppressed	80.0	8144.09	suppressed	5.0	0.0	not_suppressed	13.0	64.22	not_suppressed	77.0	567.1	suppressed	5.0	7822.22	counter suppressed	85.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	66.0	271.22	48.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	35.0	21.0	89.0	40.0	1.075				0	US	TX	Dentist/DDS	1.0	7.014666666666667	7.266666666666667	not suppressed	not suppressed	suppressed	suppressed
1689887127	F	Psychiatry/Psychology & Neurology	O	287.0	436.0	40794.69	13009.0	56.0	not_suppressed	200.0	328.0	37935.59	9769.0	not_suppressed	44.0	not_suppressed	46.0	35534.13	not_suppressed	241.0	5260.56	not_suppressed	0.0	0.0	not_suppressed	29.0	1075.55	not_suppressed	258.0	39719.14	not_suppressed	39.0	2021.13	not_suppressed	248.0	38773.56	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	15.0	6372.68	suppressed	5.0	67.0	41.0	15.0	89.0	40.0	0.8665				0	US	NJ	Medical Doctor	1.519163763066202	142.14177700348432	45.32752613240418	not suppressed	not suppressed	suppressed	suppressed
1114033990	M	General/Family Practice	E	20035.0	30789.5	1003464.16	879450.0	811.0	not_suppressed	11337.0	18017.166667	587170.26	518346.0	not_suppressed	469.0	not_suppressed	3131.0	676271.14	not_suppressed	16708.0	323736.26	not_suppressed	196.0	3456.76	not_suppressed	19717.0	986898.66	not_suppressed	318.0	16565.5	not_suppressed	874.0	68911.15	not_suppressed	19161.0	934553.01	298.0	3722.15	6314.0	134.0	1.49	5.0	0.0	0.0	5.0	0.0	425.0	5030.08	277.0	suppressed	5.0	0.0	suppressed	5.0	66.0	457.0	354.0	790.0	21.0	1.2617				0	US	AT	Medical Doctor	1.536785625155977	50.085558273022215	43.89568255552783	not suppressed	not suppressed	not suppressed	not suppressed
1164527867	M	Dentist	E	19.0	19.0	154.53	145.0	16.0	counter suppressed	14.0	306.0	13928.695	6920.0	counter suppressed	11.0	suppressed	5.0	17122.3	counter suppressed	14.0	8144.09	not_suppressed	0.0	0.0	counter suppressed	14.0	5038.525	suppressed	5.0	11189.15	suppressed	5.0	7822.22	counter suppressed	14.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	131.4	14.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	73.0	47.0	89.0	40.0	0.823				0	US	CO	Dentist/DDS	1.0	8.133157894736842	7.631578947368421	suppressed	suppressed	suppressed	suppressed
1720015621	M	Optometry/Ophthalmology	E	299.0	342.8	17279.79	7191.0	75.0	not_suppressed	240.0	269.8	13642.78	5489.0	counter suppressed	70.0	not_suppressed	185.0	15022.64	not_suppressed	114.0	2257.15	not_suppressed	0.0	0.0	not_suppressed	55.0	3360.27	not_suppressed	244.0	13919.52	not_suppressed	109.0	6955.81	not_suppressed	190.0	10323.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	75.0	39.0	36.0	51.0	24.0	1.6707				0	US	WI	Medical Doctor	1.1464882943143813	57.791939799331104	24.05016722408027	not suppressed	not suppressed	not suppressed	not suppressed
1841720513	F	Physician Assistant	E	130.0	145.7	4541.29	4229.0	39.0	counter suppressed	125.0	306.0	13928.695	6920.0	counter suppressed	34.0	not_suppressed	14.0	3558.96	not_suppressed	116.0	982.33	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	125.0	11189.15	suppressed	5.0	7822.22	counter suppressed	125.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	20.0	19.0	89.0	40.0	1.7951				0	US	NE	unknown	1.1207692307692307	34.933	32.53076923076923	not suppressed	not suppressed	suppressed	suppressed
1265469910	M	Emergency Medicine	E	241.0	289.3	18417.99	4907.0	134.0	not_suppressed	172.0	218.26666667	17056.3	4402.0	not_suppressed	91.0	not_suppressed	37.0	16263.15	not_suppressed	204.0	2154.84	not_suppressed	0.0	0.0	not_suppressed	110.0	6291.23	not_suppressed	131.0	12126.76	not_suppressed	112.0	3854.36	not_suppressed	129.0	14563.63	60.0	240.46	159.0	57.0	24.9	0.0	0.0	0.0	0.0	0.0	28.0	461.29	28.0	suppressed	5.0	0.0	suppressed	5.0	67.0	75.0	59.0	77.0	57.0	1.7116				0	US	WA	Medical Doctor	1.200414937759336	76.42319502074689	20.360995850622405	not suppressed	not suppressed	not suppressed	not suppressed
1457574949	M	Dentist	E	134.0	134.2	808.04	990.0	80.0	not_suppressed	122.0	122.2	771.67	919.0	counter suppressed	75.0	not_suppressed	0.0	0.0	not_suppressed	134.0	808.04	not_suppressed	0.0	0.0	not_suppressed	23.0	120.33	not_suppressed	111.0	687.71	not_suppressed	18.0	57.14	not_suppressed	116.0	750.9	26.0	104.12	78.0	20.0	19.4	0.0	0.0	0.0	0.0	0.0	86.0	407.45	66.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	43.0	37.0	89.0	40.0	0.8733				0	US	CO	Dentist/DDS	1.0014925373134327	6.030149253731343	7.388059701492537	not suppressed	not suppressed	suppressed	suppressed
1861585846	M	Allergy/Immunology	E	5861.0	8638.7	1558316.03	252421.0	616.0	not_suppressed	4685.0	7048.7666666999985	1349136.12	206226.0	not_suppressed	510.0	not_suppressed	950.0	1296034.67	not_suppressed	4893.0	262050.16	not_suppressed	18.0	231.2	not_suppressed	1889.0	650960.2	not_suppressed	3972.0	907355.83	not_suppressed	1397.0	327282.29	not_suppressed	4464.0	1231033.74	608.0	20423.85	17154.0	123.0	10.37	78.0	8064.58	2523.0	5.0	12.83	66.0	2703.11	24.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	476.0	140.0	510.0	106.0	1.3529				0	US	IL	Medical Doctor	1.4739293635898312	265.87886538133426	43.06790650059717	not suppressed	not suppressed	not suppressed	not suppressed
1093033300	M	Optometry/Ophthalmology	E	440.0	503.4	16460.71	10943.0	186.0	not_suppressed	382.0	442.23333333	14326.38	9571.0	not_suppressed	161.0	not_suppressed	167.0	12427.4	not_suppressed	273.0	4033.31	not_suppressed	0.0	0.0	not_suppressed	115.0	4199.98	not_suppressed	325.0	12260.73	not_suppressed	34.0	1179.84	not_suppressed	406.0	15280.87	63.0	198.12	148.0	63.0	14.32	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	100.0	86.0	156.0	30.0	1.5244				0	US	PA	Medical Doctor	1.144090909090909	37.41070454545454	24.870454545454546	not suppressed	not suppressed	not suppressed	not suppressed
1336129923	M	Optometry/Ophthalmology	N	94.0	112.0	8383.71	2226.0	24.0	not_suppressed	41.0	51.0	1013.86	1145.0	counter suppressed	19.0	not_suppressed	46.0	7364.26	not_suppressed	48.0	1019.45	not_suppressed	0.0	0.0	not_suppressed	77.0	7752.99	not_suppressed	17.0	630.72	not_suppressed	51.0	7227.3	not_suppressed	43.0	1156.41	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	73.0	47.0	89.0	40.0	0.8897				0	US	LA	Optometrist	1.1914893617021276	89.18840425531914	23.680851063829788	suppressed	suppressed	suppressed	suppressed
1871555730	M	Obstetrics & Gynecology	E	492.0	889.4	85544.85	24005.0	177.0	not_suppressed	360.0	669.53333333	69598.59	18417.0	not_suppressed	138.0	not_suppressed	229.0	60627.6	not_suppressed	263.0	24917.25	not_suppressed	0.0	0.0	not_suppressed	103.0	14134.25	not_suppressed	389.0	71410.6	not_suppressed	113.0	12324.73	not_suppressed	379.0	73220.12	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	19.0	221.12	18.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	177.0	0.0	146.0	31.0	1.025				0	US	TX	Medical Doctor	1.8077235772357723	173.87164634146342	48.790650406504064	not suppressed	not suppressed	not suppressed	not suppressed
1366524589	M	Surgery	E	65.0	79.0	1081.59	995.0	43.0	counter suppressed	60.0	306.0	13928.695	6920.0	counter suppressed	38.0	suppressed	5.0	17122.3	counter suppressed	60.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	65.0	1081.59	not_suppressed	0.0	0.0	suppressed	5.0	7822.22	counter suppressed	60.0	8329.63	36.0	576.81	260.0	27.0	55.38	0.0	0.0	0.0	0.0	0.0	18.0	132.28	12.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	28.0	15.0	89.0	40.0	0.8827				0	US	WA	DO	1.2153846153846153	16.639846153846154	15.307692307692308	not suppressed	not suppressed	suppressed	suppressed
1205838273	M	Surgery	N	20.0	46.0	1093.31	1357.0	5.0	not_suppressed	20.0	46.0	1093.31	1357.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	15.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	0.0	0.0	not_suppressed	20.0	1093.31	not_suppressed	0.0	0.0	not_suppressed	20.0	1093.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	GA	Medical Doctor	2.3	54.665499999999994	67.85	suppressed	suppressed	suppressed	suppressed
1851775480	F	Physician Assistant	E	92.0	92.0	717.5	548.0	68.0	not_suppressed	34.0	34.0	352.49	202.0	not_suppressed	29.0	suppressed	5.0	17122.3	counter suppressed	82.0	8144.09	suppressed	5.0	0.0	not_suppressed	18.0	282.12	not_suppressed	74.0	435.38	not_suppressed	58.0	426.19	not_suppressed	34.0	291.31	21.0	139.94	40.0	21.0	22.83	0.0	0.0	0.0	0.0	0.0	49.0	342.93	42.0	not suppressed	0.0	0.0	not suppressed	0.0	58.0	46.0	22.0	32.0	36.0	1.4504				0	US	MN	Physican Assistant	1.0	7.798913043478261	5.956521739130435	not suppressed	not suppressed	not suppressed	not suppressed
1073581559	M	Dentist	N	15.0	15.0	64.95	113.0	11.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	not_suppressed	0.0	0.0	not_suppressed	15.0	64.95	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	suppressed	5.0	11189.15	suppressed	5.0	7822.22	suppressed	5.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	59.0	73.0	47.0	89.0	40.0	0.977				0	US	OK	Dentist/DDS	1.0	4.33	7.533333333333333	suppressed	suppressed	suppressed	suppressed
1205937505	F	General/Family Practice	E	1289.0	1695.2	63586.51	48317.0	128.0	not_suppressed	618.0	828.46666667	30181.01	23761.0	not_suppressed	65.0	counter suppressed	198.0	17122.3	not_suppressed	1086.0	15767.63	suppressed	5.0	0.0	not_suppressed	272.0	12261.92	not_suppressed	1017.0	51324.59	not_suppressed	970.0	46273.84	not_suppressed	319.0	17312.67	67.0	4068.02	1824.0	13.0	5.2	13.0	2315.28	376.0	5.0	19.4	12.0	354.64	5.0	not suppressed	17.0	904.22	suppressed	5.0	63.0	69.0	59.0	32.0	96.0	1.4493				0	US	MN	Medical Doctor	1.3151280062063615	49.33010861132661	37.48409619860357	not suppressed	not suppressed	not suppressed	not suppressed
1942318696	M	Internal Medicine	E	544.0	575.0	25068.27	11597.0	269.0	not_suppressed	497.0	525.73333333	20749.54	10680.0	not_suppressed	245.0	counter suppressed	73.0	17122.3	not_suppressed	466.0	9129.01	suppressed	5.0	0.0	counter suppressed	539.0	5038.525	suppressed	5.0	11189.15	not_suppressed	159.0	8911.27	not_suppressed	385.0	16157.0	46.0	697.5	515.0	42.0	8.46	5.0	0.0	0.0	5.0	0.0	124.0	6423.61	102.0	suppressed	5.0	0.0	suppressed	5.0	76.0	160.0	109.0	207.0	62.0	2.725				0	US	CA	Medical Doctor	1.056985294117647	46.08137867647059	21.31801470588235	not suppressed	not suppressed	not suppressed	not suppressed
1568473429	M	Urology	E	1516.0	1809.7	194525.45	42319.0	365.0	not_suppressed	1370.0	1645.5333333	179372.43	38641.0	not_suppressed	329.0	counter suppressed	293.0	17122.3	not_suppressed	1218.0	23536.24	suppressed	5.0	0.0	not_suppressed	565.0	106526.78	not_suppressed	951.0	87998.67	not_suppressed	299.0	42037.2	not_suppressed	1217.0	152488.25	117.0	402.86	223.0	89.0	7.72	0.0	0.0	0.0	0.0	0.0	366.0	3073.79	195.0	suppressed	5.0	0.0	suppressed	5.0	73.0	81.0	284.0	304.0	61.0	1.3301				0	US	GA	Medical Doctor	1.1937335092348285	128.31494063324539	27.91490765171504	not suppressed	not suppressed	not suppressed	not suppressed
1154540870	M	Dentist	N	26.0	26.0	175.08	212.0	16.0	not_suppressed	14.0	14.0	99.11	133.0	suppressed	5.0	not_suppressed	0.0	0.0	not_suppressed	26.0	175.08	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	21.0	11189.15	not_suppressed	12.0	80.95	not_suppressed	14.0	94.13	11.0	48.45	75.0	5.0	42.31	0.0	0.0	0.0	0.0	0.0	15.0	126.63	13.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	73.0	47.0	89.0	40.0	0.8787				0	US	TX	Dentist/DDS	1.0	6.733846153846154	8.153846153846153	suppressed	suppressed	suppressed	suppressed
1790105658	M	Student	E	212.0	290.0	72810.68	8477.0	58.0	not_suppressed	51.0	66.033333333	9318.81	1842.0	not_suppressed	20.0	not_suppressed	32.0	64888.6	not_suppressed	180.0	7922.08	not_suppressed	0.0	0.0	not_suppressed	29.0	3978.61	not_suppressed	183.0	68832.07	not_suppressed	169.0	69481.19	not_suppressed	43.0	3329.49	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	58.0	37.0	21.0	19.0	39.0	2.219				0	US	NY	Medical Doctor	1.3679245283018868	343.44660377358485	39.985849056603776	not suppressed	not suppressed	not suppressed	not suppressed
1124077490	M	Optometry/Ophthalmology	E	3160.0	3803.6	229267.7	94849.0	644.0	not_suppressed	2963.0	3580.1333333	219228.42	89174.0	not_suppressed	599.0	not_suppressed	1619.0	206344.4	not_suppressed	1541.0	22923.3	not_suppressed	0.0	0.0	not_suppressed	1373.0	83878.62	not_suppressed	1787.0	145389.08	not_suppressed	642.0	47577.91	not_suppressed	2518.0	181689.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	726.42	19.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	370.0	274.0	566.0	78.0	1.1301				0	US	SC	Medical Doctor	1.2036708860759493	72.55306962025317	30.015506329113926	not suppressed	not suppressed	not suppressed	not suppressed
1538548383	M	Nurse	E	41.0	47.0	882.29	731.0	27.0	counter suppressed	36.0	306.0	13928.695	6920.0	counter suppressed	22.0	suppressed	5.0	17122.3	counter suppressed	36.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	15.0	508.5	not_suppressed	26.0	373.79	suppressed	5.0	7822.22	counter suppressed	36.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	99.6	11.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	73.0	47.0	89.0	40.0	1.3035				0	US	RI	Nurse	1.146341463414634	21.519268292682927	17.829268292682926	suppressed	suppressed	suppressed	suppressed
1700815115	F	General/Family Practice	E	1643.0	3284.3	106738.29	93725.0	177.0	not_suppressed	1179.0	2590.2666667	67427.29	74641.0	not_suppressed	130.0	not_suppressed	233.0	66392.18	not_suppressed	1392.0	39149.91	not_suppressed	18.0	1196.2	not_suppressed	1183.0	76508.76	not_suppressed	460.0	30229.53	not_suppressed	610.0	50004.54	not_suppressed	1033.0	56733.75	58.0	1166.86	1328.0	21.0	3.53	5.0	0.0	0.0	5.0	0.0	51.0	706.69	40.0	not suppressed	0.0	0.0	not suppressed	0.0	68.0	127.0	50.0	132.0	45.0	1.0539				0	US	WI	Medical Doctor	1.998965307364577	64.96548387096774	57.04503956177724	not suppressed	not suppressed	not suppressed	not suppressed
1679913255	F	Nurse	E	669.0	1032.2	142705.31	30720.0	176.0	not_suppressed	614.0	963.16666667	133790.59	28650.0	counter suppressed	171.0	not_suppressed	153.0	133344.15	not_suppressed	516.0	9361.16	not_suppressed	0.0	0.0	not_suppressed	58.0	5771.16	not_suppressed	611.0	136934.15	not_suppressed	65.0	6010.93	not_suppressed	604.0	136694.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	72.0	104.0	163.0	13.0	1.6872				0	US	IA	Nurse	1.542899850523169	213.31137518684602	45.91928251121076	not suppressed	not suppressed	not suppressed	not suppressed
1013205244	M	Internal Medicine	E	57.0	89.0	5637.51	2516.0	20.0	not_suppressed	35.0	59.5	5158.97	1785.0	counter suppressed	15.0	not_suppressed	15.0	4885.42	not_suppressed	42.0	752.09	not_suppressed	0.0	0.0	not_suppressed	26.0	5010.81	not_suppressed	31.0	626.7	not_suppressed	18.0	346.14	not_suppressed	39.0	5291.37	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	62.0	73.0	47.0	89.0	40.0	2.42				0	US	ME	Medical Doctor	1.5614035087719298	98.90368421052632	44.14035087719298	suppressed	suppressed	suppressed	suppressed
1063570901	M	Dentist	N	44.0	44.0	633.78	536.0	29.0	not_suppressed	44.0	44.0	633.78	536.0	not_suppressed	29.0	not_suppressed	0.0	0.0	not_suppressed	44.0	633.78	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	39.0	11189.15	suppressed	5.0	7822.22	counter suppressed	39.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	252.89	28.0	not suppressed	0.0	0.0	not suppressed	0.0	77.0	16.0	13.0	89.0	40.0	0.998				0	US	NY	Dentist/DDS	1.0	14.40409090909091	12.181818181818182	not suppressed	not suppressed	suppressed	suppressed
1114378882	M	Internal Medicine	E	80.0	92.0	3734.14	1562.0	42.0	not_suppressed	58.0	68.0	3134.07	1173.0	not_suppressed	26.0	counter suppressed	7.0	17122.3	not_suppressed	68.0	1440.62	suppressed	5.0	0.0	not_suppressed	42.0	1510.61	not_suppressed	38.0	2223.53	not_suppressed	21.0	470.69	not_suppressed	59.0	3263.45	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	22.0	485.93	15.0	not suppressed	0.0	0.0	not suppressed	0.0	68.0	23.0	19.0	30.0	12.0	2.4828				0	US	MO	DO	1.15	46.67675	19.525	not suppressed	not suppressed	not suppressed	not suppressed
1811990518	M	Internal Medicine	E	934.0	953.5	61914.0	18402.0	298.0	not_suppressed	137.0	152.0	6911.6	3144.0	not_suppressed	39.0	not_suppressed	192.0	54996.24	not_suppressed	730.0	6732.5	not_suppressed	12.0	185.26	not_suppressed	259.0	22158.79	not_suppressed	675.0	39755.21	not_suppressed	292.0	20436.01	not_suppressed	642.0	41477.99	5.0	112.88	97.0	5.0	2.27	5.0	0.0	0.0	5.0	0.0	24.0	879.31	22.0	not suppressed	0.0	0.0	not suppressed	0.0	49.0	142.0	156.0	41.0	257.0	2.1305				0	US	MI	Medical Doctor	1.0208779443254818	66.28907922912205	19.70235546038544	not suppressed	not suppressed	not suppressed	not suppressed
1245255561	M	Internal Medicine	E	25.0	27.0	869.95	682.0	5.0	not_suppressed	25.0	27.0	869.95	682.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	20.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	20.0	11189.15	not_suppressed	25.0	869.95	not_suppressed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	WI	Medical Doctor	1.08	34.798	27.28	suppressed	suppressed	suppressed	suppressed
